,+/-,3P,3P%,3PA,3PAr,AST,BLK,Code,DRB,Day,FG,FG%,FGA,FT,FT%,FTA,FTr,Home,Losses,Month,ORB,PF,PTS,STL,Starters MP,TOV,TS%,Wins,Year,eFG%,Date,Checker,Team,Spread,Line
24,-25,3,0.2,15,0.037037037037037035,15,4,phibrk,32,03,32,0.3950617283950617,81,21,0.65625,32,0.25925925925925924,1,1,11,12,24,88,8,31.42333333333333,14,0.4627681952040387,1,2007,0.41358024691358025,20071103,20071103phibrk,Philadelphia, +2.5,-110
25,115,12,0.75,16,0.14814814814814814,36,3,utagsw,26,03,51,0.6296296296296297,81,19,0.6785714285714286,28,0.2345679012345679,1,1,11,12,21,133,9,35.46333333333333,16,0.7126018002571797,1,2007,0.7037037037037037,20071103,20071103utagsw,Utah, -8.5,-110
26,-60,6,0.2608695652173913,23,0.06741573033707865,15,6,wasorl,32,03,31,0.34831460674157305,89,14,0.7,20,0.15730337078651685,1,2,11,18,20,82,7,34.06666666666666,15,0.41922290388548056,0,2007,0.38202247191011235,20071103,20071103wasorl,Washington, -2,-110
27,-25,4,0.2222222222222222,18,0.044444444444444446,18,7,dennop,39,04,33,0.36666666666666664,90,18,0.75,24,0.2,1,0,11,15,23,88,7,32.63666666666667,15,0.4375497215592681,2,2007,0.3888888888888889,20071104,20071104dennop,Denver, -6,-110
28,5,4,0.2857142857142857,14,0.04938271604938271,26,10,detatl,24,04,37,0.4567901234567901,81,14,0.6666666666666666,21,0.1728395061728395,1,0,11,13,20,92,10,34.336666666666666,14,0.5097517730496455,2,2007,0.48148148148148145,20071104,20071104detatl,Detroit, -8.5,-110
29,50,3,0.2,15,0.03896103896103896,29,6,laluta,34,04,43,0.5584415584415584,77,30,0.8108108108108109,37,0.38961038961038963,1,1,11,6,29,119,9,30.513333333333332,18,0.6378644939965694,1,2007,0.577922077922078,20071104,20071104laluta,L.A. Lakers, +2,-110
30,-10,2,0.16666666666666666,12,0.02666666666666667,19,4,miacho,28,04,33,0.44,75,20,0.7692307692307693,26,0.26666666666666666,1,2,11,12,18,88,6,34.28333333333333,12,0.5090236001850995,0,2007,0.4533333333333333,20071104,20071104miacho,Miami, -3.5,-110
31,20,5,0.35714285714285715,14,0.07692307692307693,18,0,nykmin,26,04,31,0.47692307692307695,65,30,0.7692307692307693,39,0.46153846153846156,1,1,11,8,16,97,5,35.89,14,0.5903115871470302,0,2007,0.5153846153846153,20071104,20071104nykmin,New York, -9.5,-110
32,55,5,0.23809523809523808,21,0.056179775280898875,18,4,phocle,31,04,40,0.449438202247191,89,18,0.72,25,0.20224719101123595,1,1,11,9,16,103,10,39.843333333333334,10,0.515,1,2007,0.47752808988764045,20071104,20071104phocle,Phoenix, -8.5,-110
33,-15,10,0.4,25,0.1111111111111111,17,6,torbos,30,04,33,0.36666666666666664,90,19,0.7916666666666666,24,0.2111111111111111,1,0,11,12,23,95,7,35.56666666666667,13,0.47235481304693716,2,2007,0.4222222222222222,20071104,20071104torbos,Toronto, -2,-110
34,45,8,0.4444444444444444,18,0.1038961038961039,23,6,dalhou,35,05,36,0.4675324675324675,77,27,0.9642857142857143,28,0.35064935064935066,1,1,11,8,20,107,5,29.2,12,0.5989699955217197,2,2007,0.5194805194805194,20071105,20071105dalhou,Dallas, -5,-110
35,-30,2,0.2222222222222222,9,0.023809523809523808,16,10,chilac,29,06,30,0.35714285714285715,84,29,0.8529411764705882,34,0.34523809523809523,1,3,11,15,20,91,9,31.893333333333334,12,0.4597817299919159,0,2007,0.36904761904761907,20071106,20071106chilac,Chicago, -7,-110
36,-20,8,0.3333333333333333,24,0.08791208791208792,22,4,gswcle,34,06,39,0.42857142857142855,91,18,0.6923076923076923,26,0.1978021978021978,1,3,11,9,19,104,4,34.39333333333334,11,0.5076142131979695,0,2007,0.4725274725274725,20071106,20071106gswcle,Golden State, +1,-110
37,40,9,0.42857142857142855,21,0.10465116279069768,25,4,housas,30,06,35,0.4069767441860465,86,10,0.5882352941176471,17,0.11627906976744186,1,1,11,25,17,89,6,33.513333333333335,18,0.47603765511339324,3,2007,0.45930232558139533,20071106,20071106housas,Houston, +1.5,-110
38,-70,8,0.3333333333333333,24,0.08602150537634409,27,8,lalnop,34,06,44,0.4731182795698925,93,8,0.8888888888888888,9,0.08602150537634409,1,1,11,11,17,104,5,28.46333333333333,15,0.5363036303630363,2,2007,0.5161290322580645,20071106,20071106lalnop,L.A. Lakers, -3.5,-110
39,135,7,0.4666666666666667,15,0.08974358974358974,31,6,miltor,37,06,47,0.6025641025641025,78,11,0.6875,16,0.14102564102564102,1,2,11,8,18,112,4,30.999999999999993,17,0.658513640639699,1,2007,0.6474358974358975,20071106,20071106miltor,Milwaukee, +2.5,-110
40,-40,5,0.38461538461538464,13,0.06172839506172839,26,3,minorl,30,06,40,0.49382716049382713,81,18,0.72,25,0.2222222222222222,1,2,11,12,30,103,3,27.486666666666668,14,0.5597826086956522,0,2007,0.5246913580246914,20071106,20071106minorl,Minnesota, +6.5,-110
41,35,6,0.42857142857142855,14,0.06593406593406594,22,5,nykden,32,06,48,0.5274725274725275,91,17,0.5862068965517241,29,0.18681318681318682,1,1,11,17,19,119,5,34.85333333333333,18,0.5734387047031612,1,2007,0.5604395604395604,20071106,20071106nykden,New York, +2.5,-110
42,45,4,0.25,16,0.044444444444444446,22,8,atlpho,39,07,41,0.45555555555555555,90,19,0.8260869565217391,23,0.2111111111111111,1,2,11,17,21,105,11,34.71666666666666,16,0.5243707550938873,1,2007,0.4777777777777778,20071107,20071107atlpho,Atlanta, +5.5,-110
43,130,7,0.3684210526315789,19,0.09210526315789473,32,2,bosden,31,07,49,0.6447368421052632,76,14,0.6363636363636364,22,0.18421052631578946,1,0,11,7,21,119,20,32.36333333333333,20,0.6944444444444444,2,2007,0.6907894736842105,20071107,20071107bosden,Boston, -6.5,-110
44,-75,6,0.3157894736842105,19,0.07228915662650602,22,6,indlac,31,07,32,0.3855421686746988,83,19,0.7916666666666666,24,0.2289156626506024,1,0,11,9,24,89,5,30.44666666666667,15,0.47563061137238133,3,2007,0.42168674698795183,20071107,20071107indlac,Indiana, -5.5,-110
45,155,5,0.45454545454545453,11,0.06944444444444445,18,7,phicho,29,07,33,0.4583333333333333,72,23,0.71875,32,0.3194444444444444,1,2,11,16,22,94,17,27.07,20,0.546003717472119,1,2007,0.4930555555555556,20071107,20071107phicho,Philadelphia, -3,-110
46,15,5,0.3333333333333333,15,0.05813953488372093,23,1,pornop,33,07,35,0.4069767441860465,86,18,0.75,24,0.20930232558139536,1,3,11,12,22,93,7,31.073333333333334,11,0.48156586578293287,0,2007,0.436046511627907,20071107,20071107pornop,Portland, +2.5,-110
47,48,7,0.2692307692307692,26,0.09859154929577464,21,3,sasmia,34,07,34,0.4788732394366197,71,15,0.6521739130434783,23,0.2112676056338028,1,1,11,8,18,90,6,27.633333333333333,14,0.5547337278106509,3,2007,0.528169014084507,20071107,20071107sasmia,San Antonio, -10.5,-110
48,-45,6,0.3,20,0.06741573033707865,17,0,tororl,29,07,34,0.38202247191011235,89,22,0.8461538461538461,26,0.24719101123595505,1,2,11,12,22,96,7,32.666666666666664,8,0.4778972520908005,2,2007,0.4157303370786517,20071107,20071107tororl,Toronto, -4.5,-110
49,10,1,0.16666666666666666,6,0.013513513513513514,24,6,utacle,34,07,34,0.4594594594594595,74,34,0.85,40,0.4594594594594595,1,2,11,9,26,103,12,35.95333333333333,17,0.5622270742358079,2,2007,0.46621621621621623,20071107,20071107utacle,Utah, -8.5,-110
50,20,1,0.1111111111111111,9,0.011764705882352941,28,2,chidet,32,08,39,0.4588235294117647,85,18,0.6666666666666666,27,0.21176470588235294,1,4,11,15,21,97,9,32.8,14,0.5006193228736582,0,2007,0.4647058823529412,20071108,20071108chidet,Chicago, +1,-110
51,-25,11,0.44,25,0.12359550561797752,23,5,gswdal,30,08,44,0.4943820224719101,89,16,0.5333333333333333,30,0.1797752808988764,1,4,11,8,23,115,4,43.010000000000005,7,0.5626223091976517,0,2007,0.5561797752808989,20071108,20071108gswdal,Golden State, +7.5,-110
52,115,6,0.6,10,0.08823529411764706,30,6,bosatl,31,09,41,0.6029411764705882,68,18,0.72,25,0.2647058823529412,1,0,11,8,20,106,8,33.88333333333333,18,0.6708860759493671,3,2007,0.6470588235294118,20071109,20071109bosatl,Boston, -8.5,-110
53,120,7,0.4117647058823529,17,0.08045977011494253,27,5,detlac,40,09,42,0.4827586206896552,87,12,0.6666666666666666,18,0.13793103448275862,1,1,11,13,19,103,3,24.53,12,0.5425621576064054,3,2007,0.5229885057471264,20071109,20071109detlac,Detroit, -7.5,-110
54,80,8,0.3076923076923077,26,0.0963855421686747,24,9,houmil,36,09,36,0.43373493975903615,83,24,0.9230769230769231,26,0.2891566265060241,1,1,11,14,19,104,7,33.28333333333334,11,0.5506141465480728,4,2007,0.4819277108433735,20071109,20071109houmil,Houston, -9.5,-110
55,70,5,0.2777777777777778,18,0.06578947368421052,28,7,lalmin,35,09,36,0.47368421052631576,76,30,0.7317073170731707,41,0.39473684210526316,1,2,11,16,18,107,10,29.926666666666666,18,0.5689068481497236,2,2007,0.506578947368421,20071109,20071109lalmin,L.A. Lakers, -10.5,-110
56,-25,4,0.26666666666666666,15,0.045454545454545456,20,7,miapho,35,09,43,0.48863636363636365,88,11,0.7857142857142857,14,0.125,1,4,11,13,16,101,9,37.36,15,0.536321155480034,0,2007,0.5113636363636364,20071109,20071109miapho,Miami, +6.5,-110
57,-50,7,0.3684210526315789,19,0.08860759493670886,22,1,nykorl,35,09,35,0.4430379746835443,79,25,0.7575757575757576,33,0.31645569620253167,1,1,11,8,28,102,11,37.056666666666665,20,0.5453378956372968,2,2007,0.4873417721518987,20071109,20071109nykorl,New York, +1,-110
58,-10,7,0.3333333333333333,21,0.07954545454545454,22,4,phitor,27,09,40,0.45454545454545453,88,16,0.6956521739130435,23,0.18181818181818182,1,2,11,13,23,103,7,29.89666666666667,11,0.5248675091724418,2,2007,0.4943181818181818,20071109,20071109phitor,Philadelphia, -1,-110
59,60,6,0.46153846153846156,13,0.07317073170731707,24,9,pormem,35,09,42,0.5121951219512195,82,20,0.8333333333333334,24,0.24390243902439024,1,3,11,8,25,110,8,34.239999999999995,13,0.5942091616248919,1,2007,0.5487804878048781,20071109,20071109pormem,Portland, -1.5,-110
60,-10,2,0.16666666666666666,12,0.02857142857142857,7,4,saccle,34,09,28,0.4,70,33,0.9428571428571428,35,0.4714285714285714,1,3,11,7,19,91,7,37.040000000000006,16,0.5327868852459016,1,2007,0.4142857142857143,20071109,20071109saccle,Sacramento, +6,-110
61,-130,7,0.35,20,0.08641975308641975,19,7,wasden,30,09,31,0.38271604938271603,81,23,0.7419354838709677,31,0.2839506172839506,1,4,11,14,17,92,9,28.736666666666668,24,0.48605240912933223,0,2007,0.42592592592592593,20071109,20071109wasden,Washington, +2.5,-110
62,-150,5,0.23809523809523808,21,0.06172839506172839,18,2,chitor,27,10,27,0.3333333333333333,81,12,0.631578947368421,19,0.14814814814814814,1,4,11,11,17,71,13,18.689999999999998,20,0.39726947179946287,1,2007,0.36419753086419754,20071110,20071110chitor,Chicago, -6,-110
63,-35,9,0.3,30,0.09375,31,3,indden,38,10,42,0.4375,96,13,0.5416666666666666,24,0.13541666666666666,1,2,11,14,28,106,10,33.029999999999994,20,0.49737237237237236,3,2007,0.484375,20071110,20071110indden,Indiana, PK,-110
64,-50,8,0.42105263157894735,19,0.09411764705882353,25,3,orlpho,33,10,40,0.47058823529411764,85,8,0.42105263157894735,19,0.09411764705882353,1,1,11,10,14,96,5,28.29,14,0.5141388174807198,5,2007,0.5176470588235295,20071110,20071110orlpho,Orlando, PK,-110
65,45,7,0.5833333333333334,12,0.1,28,2,pordal,35,10,35,0.5,70,14,0.56,25,0.2,1,3,11,6,24,91,4,31.68333333333333,16,0.5617283950617284,2,2007,0.55,20071110,20071110pordal,Portland, +8,-110
66,35,6,0.4,15,0.08108108108108109,12,4,sacmin,24,10,30,0.40540540540540543,74,34,0.85,40,0.4594594594594595,1,4,11,14,24,100,9,31.686666666666667,15,0.5458515283842795,1,2007,0.44594594594594594,20071110,20071110sacmin,Sacramento, -4.5,-110
67,122,5,0.5555555555555556,9,0.053763440860215055,36,1,utamem,31,10,49,0.5268817204301075,93,15,0.8333333333333334,18,0.16129032258064516,1,2,11,12,32,118,14,29.970000000000006,16,0.5846214823622672,4,2007,0.553763440860215,20071110,20071110utamem,Utah, -11,-110
68,-55,3,0.15,20,0.03896103896103896,21,6,atlwas,29,11,30,0.38961038961038963,77,27,0.7714285714285715,35,0.35064935064935066,1,3,11,12,17,90,5,34.46,11,0.487012987012987,2,2007,0.4090909090909091,20071111,20071111atlwas,Atlanta, -4.5,-110
69,-40,2,0.2,10,0.025974025974025976,16,4,laccle,30,11,35,0.45454545454545453,77,23,0.8518518518518519,27,0.2987012987012987,1,1,11,9,20,95,4,37.92,16,0.5344284428442845,4,2007,0.4675324675324675,20071111,20071111laccle,L.A. Clippers, +1,-110
70,-15,3,0.1875,16,0.04,11,2,nykmia,27,11,28,0.37333333333333335,75,13,0.7647058823529411,17,0.17333333333333334,1,2,11,12,18,72,10,37.34,18,0.4364694471387003,2,2007,0.3933333333333333,20071111,20071111nykmia,New York, -3,-110
71,-105,2,0.13333333333333333,15,0.02702702702702703,21,2,phinop,30,11,30,0.40540540540540543,74,10,0.6666666666666666,15,0.13513513513513514,1,3,11,11,20,72,7,32.483333333333334,18,0.44665012406947896,2,2007,0.4189189189189189,20071111,20071111phinop,Philadelphia, +2.5,-110
72,125,8,0.4,20,0.11428571428571428,22,8,sasmil,37,11,39,0.5571428571428572,70,27,0.8709677419354839,31,0.38571428571428573,1,1,11,5,21,113,8,21.78666666666667,13,0.6755141080822573,5,2007,0.6142857142857143,20071111,20071111sasmil,San Antonio, -10.5,-110
73,110,12,0.5454545454545454,22,0.15,24,4,dencle,39,12,44,0.55,80,22,0.6666666666666666,33,0.275,1,3,11,7,24,122,7,29.193333333333335,13,0.645366060093102,4,2007,0.625,20071112,20071112dencle,Denver, -6.5,-110
74,124,4,0.3333333333333333,12,0.047619047619047616,29,6,utasac,28,12,42,0.5,84,31,0.8378378378378378,37,0.36904761904761907,1,2,11,15,19,119,8,31.133333333333333,15,0.5933386517750299,5,2007,0.5238095238095238,20071112,20071112utasac,Utah, -13,-110
75,75,6,0.3157894736842105,19,0.07228915662650602,25,8,dalphi,36,13,37,0.4457831325301205,83,19,0.7037037037037037,27,0.2289156626506024,1,2,11,11,17,99,9,24.343333333333334,12,0.5217116357504216,4,2007,0.4819277108433735,20071113,20071113dalphi,Dallas, -12,-110
76,-75,8,0.32,25,0.0963855421686747,16,2,indbos,31,13,29,0.3493975903614458,83,20,0.7692307692307693,26,0.24096385542168675,1,3,11,16,35,86,2,28.643333333333334,22,0.4553155442609064,3,2007,0.39759036144578314,20071113,20071113indbos,Indiana, +6.5,-110
77,30,1,0.09090909090909091,11,0.014285714285714285,19,4,memhou,35,13,35,0.5,70,34,0.8292682926829268,41,0.4857142857142857,1,4,11,9,22,105,6,31.0,17,0.5963198546115402,1,2007,0.5071428571428571,20071113,20071113memhou,Memphis, +6.5,-110
78,55,7,0.3684210526315789,19,0.0958904109589041,23,8,phonyk,29,13,41,0.5616438356164384,73,24,0.8,30,0.3287671232876712,1,2,11,9,20,113,11,34.93333333333334,18,0.6554524361948956,5,2007,0.6095890410958904,20071113,20071113phonyk,Phoenix, -11.5,-110
79,40,6,0.4,15,0.0821917808219178,22,1,pordet,36,13,40,0.547945205479452,73,16,0.7272727272727273,22,0.2191780821917808,1,3,11,7,18,102,4,29.513333333333332,13,0.6168359941944848,3,2007,0.589041095890411,20071113,20071113pordet,Portland, +4.5,-110
80,75,13,0.48148148148148145,27,0.14285714285714285,29,5,saslal,32,13,40,0.43956043956043955,91,14,0.9333333333333333,15,0.15384615384615385,1,1,11,8,21,107,9,30.25,11,0.5481557377049181,6,2007,0.510989010989011,20071113,20071113saslal,San Antonio, -8.5,-110
81,40,3,0.5,6,0.03896103896103896,29,9,atlcho,25,14,46,0.5974025974025974,77,22,0.8148148148148148,27,0.2857142857142857,1,4,11,13,20,117,10,28.28,16,0.6581908190819082,2,2007,0.6168831168831169,20071114,20071114atlcho,Atlanta, -5,-110
82,110,3,0.25,12,0.04225352112676056,21,7,bosbrk,32,14,33,0.4647887323943662,71,22,0.7096774193548387,31,0.30985915492957744,1,0,11,10,28,91,15,33.75,14,0.5375708884688091,6,2007,0.4859154929577465,20071114,20071114bosbrk,Boston, -10,-110
83,-5,7,0.4375,16,0.0707070707070707,25,6,cleorl,35,14,45,0.45454545454545453,99,19,0.8636363636363636,22,0.1919191919191919,1,4,11,15,25,116,8,39.470000000000006,15,0.5336768494663231,4,2007,0.4898989898989899,20071114,20071114cleorl,Cleveland, -3.5,-110
84,85,1,0.07692307692307693,13,0.0125,25,8,denpor,34,14,42,0.525,80,25,0.8620689655172413,29,0.3125,1,3,11,12,27,110,13,28.523333333333333,17,0.5929279862009487,5,2007,0.53125,20071114,20071114denpor,Denver, -10,-110
85,-35,13,0.38235294117647056,34,0.1368421052631579,24,4,gswdet,24,14,39,0.4105263157894737,95,13,0.6190476190476191,21,0.1368421052631579,1,5,11,20,20,104,6,39.876666666666665,11,0.49884881043745205,0,2007,0.4789473684210526,20071114,20071114gswdet,Golden State, +2.5,-110
86,-15,7,0.35,20,0.08235294117647059,18,4,houlal,23,14,30,0.35294117647058826,85,23,0.5897435897435898,39,0.27058823529411763,1,2,11,20,25,90,12,28.85,12,0.4404855129209084,6,2007,0.3941176470588235,20071114,20071114houlal,Houston, -7.5,-110
87,15,5,0.25,20,0.058823529411764705,21,9,lacnyk,33,14,31,0.36470588235294116,85,17,0.8095238095238095,21,0.2,1,2,11,13,23,84,2,31.356666666666666,14,0.4456706281833617,4,2007,0.3941176470588235,20071114,20071114lacnyk,L.A. Clippers, -7,-110
88,15,8,0.5714285714285714,14,0.09302325581395349,27,6,milmem,28,14,40,0.46511627906976744,86,14,0.7,20,0.16279069767441862,1,4,11,17,17,102,8,37.473333333333336,14,0.5379746835443038,2,2007,0.5116279069767442,20071114,20071114milmem,Milwaukee, -6.5,-110
89,25,8,0.5,16,0.10126582278481013,19,6,minsac,31,14,42,0.5316455696202531,79,16,0.7272727272727273,22,0.20253164556962025,1,5,11,10,20,108,11,29.9,16,0.6089309878213802,0,2007,0.5822784810126582,20071114,20071114minsac,Minnesota, -3,-110
90,-20,7,0.3181818181818182,22,0.07692307692307693,19,4,toruta,33,14,35,0.38461538461538464,91,11,0.9166666666666666,12,0.12087912087912088,1,3,11,17,24,88,6,29.330000000000002,17,0.45700041545492315,4,2007,0.4230769230769231,20071114,20071114toruta,Toronto, +1,-110
91,65,5,0.2777777777777778,18,0.06756756756756757,23,6,wasind,32,14,36,0.4864864864864865,74,26,0.8666666666666667,30,0.35135135135135137,1,5,11,8,17,103,10,34.76,14,0.5905963302752293,1,2007,0.5202702702702703,20071114,20071114wasind,Washington, -6,-110
92,65,7,0.4375,16,0.0958904109589041,20,4,dalsas,32,15,38,0.5205479452054794,73,22,0.7333333333333333,30,0.3013698630136986,1,2,11,9,26,105,11,30.34666666666667,13,0.6090487238979118,5,2007,0.5684931506849316,20071115,20071115dalsas,Dallas, -2.5,-110
93,50,10,0.4166666666666667,24,0.12345679012345678,29,10,phochi,33,15,41,0.5061728395061729,81,20,0.7407407407407407,27,0.24691358024691357,1,2,11,7,20,112,11,34.593333333333334,15,0.6029285099052542,6,2007,0.5679012345679012,20071115,20071115phochi,Phoenix, -8,-110
94,5,5,0.35714285714285715,14,0.07042253521126761,29,2,bosmia,35,16,35,0.49295774647887325,71,17,0.9444444444444444,18,0.23943661971830985,1,0,11,5,22,92,5,37.22666666666667,18,0.5828687278256462,7,2007,0.528169014084507,20071116,20071116bosmia,Boston, -11,-110
95,25,3,0.21428571428571427,14,0.03571428571428571,21,12,cleuta,36,16,35,0.4166666666666667,84,26,0.8387096774193549,31,0.30952380952380953,1,5,11,12,17,99,7,32.693333333333335,13,0.5069643588693159,4,2007,0.43452380952380953,20071116,20071116cleuta,Cleveland, +1,-110
96,85,7,0.3684210526315789,19,0.07777777777777778,28,9,gswlac,37,16,45,0.5,90,25,0.78125,32,0.2777777777777778,1,6,11,15,24,122,7,38.85666666666667,8,0.5860876249039201,0,2007,0.5388888888888889,20071116,20071116gswlac,Golden State, -4.5,-110
97,60,9,0.375,24,0.0989010989010989,20,2,laldet,22,16,35,0.38461538461538464,91,24,0.75,32,0.26373626373626374,1,3,11,23,19,103,13,29.056666666666672,9,0.4901027788351732,4,2007,0.4340659340659341,20071116,20071116laldet,L.A. Lakers, -3,-110
98,-10,15,0.625,24,0.16483516483516483,20,5,memnop,31,16,46,0.5054945054945055,91,11,0.6875,16,0.12087912087912088,1,5,11,7,22,118,6,30.93,13,0.6017951856385149,2,2007,0.5879120879120879,20071116,20071116memnop,Memphis, +3.5,-110
99,-80,7,0.3888888888888889,18,0.0945945945945946,13,5,minwas,27,16,31,0.4189189189189189,74,20,0.7407407407407407,27,0.2702702702702703,1,5,11,9,25,89,11,26.496666666666663,20,0.5181648812296228,1,2007,0.46621621621621623,20071116,20071116minwas,Minnesota, +2.5,-110
100,20,3,0.375,8,0.0410958904109589,19,4,phipor,32,16,37,0.5068493150684932,73,15,0.7894736842105263,19,0.2054794520547945,1,6,11,11,23,92,8,26.75333333333333,21,0.5653883972468043,2,2007,0.5273972602739726,20071116,20071116phipor,Philadelphia, -2.5,-110
101,25,7,0.4375,16,0.08139534883720931,18,6,sacnyk,33,16,41,0.47674418604651164,86,34,0.7391304347826086,46,0.3953488372093023,1,6,11,13,31,123,6,41.46,19,0.5788780120481928,2,2007,0.5174418604651163,20071116,20071116sacnyk,Sacramento, -3,-110
102,30,9,0.5625,16,0.125,20,2,sashou,29,16,35,0.4861111111111111,72,11,0.6875,16,0.1527777777777778,1,2,11,11,18,90,7,30.369999999999997,16,0.569331983805668,7,2007,0.5486111111111112,20071116,20071116sashou,San Antonio, -8.5,-110
103,45,12,0.5217391304347826,23,0.14814814814814814,26,7,torind,29,16,38,0.4691358024691358,81,22,0.88,25,0.2716049382716049,1,4,11,6,20,110,7,26.07666666666667,13,0.5978260869565217,4,2007,0.5432098765432098,20071116,20071116torind,Toronto, -9,-110
104,15,2,0.25,8,0.024390243902439025,19,6,dalmem,32,17,39,0.47560975609756095,82,28,0.7,40,0.34146341463414637,1,2,11,14,22,108,10,30.673333333333336,14,0.5421686746987953,6,2007,0.4878048780487805,20071117,20071117dalmem,Dallas, -13,-110
105,160,11,0.4230769230769231,26,0.125,32,11,dennyk,33,17,43,0.48863636363636365,88,18,0.5806451612903226,31,0.20454545454545456,1,3,11,18,16,115,12,27.093333333333334,11,0.5657221566312476,6,2007,0.5511363636363636,20071117,20071117dennyk,Denver, -12.5,-110
106,-78,11,0.44,25,0.08661417322834646,28,0,houpho,27,17,51,0.4015748031496063,127,16,0.6153846153846154,26,0.12598425196850394,1,5,11,19,25,129,9,26.133333333333333,11,0.46590580757006644,5,2007,0.4448818897637795,20071117,20071117houpho,Houston, +6,-110
107,100,11,0.4782608695652174,23,0.14473684210526316,29,7,induta,27,17,44,0.5789473684210527,76,18,0.6428571428571429,28,0.23684210526315788,1,6,11,8,27,117,11,27.889999999999997,17,0.6623641304347827,3,2007,0.6513157894736842,20071117,20071117induta,Indiana, +6.5,-110
108,-95,4,0.2857142857142857,14,0.056338028169014086,19,6,lacchi,33,17,28,0.39436619718309857,71,13,0.7222222222222222,18,0.18309859154929578,1,3,11,7,19,73,5,35.33,14,0.46249366447034973,5,2007,0.4225352112676056,20071117,20071117lacchi,L.A. Clippers, +1,-110
109,45,5,0.4166666666666667,12,0.05813953488372093,27,7,milatl,31,17,45,0.5232558139534884,86,10,0.625,16,0.11627906976744186,1,4,11,13,23,105,10,28.506666666666668,14,0.5642734307824592,3,2007,0.5523255813953488,20071117,20071117milatl,Milwaukee, -8,-110
110,-126,8,0.38095238095238093,21,0.07920792079207921,28,3,minnop,38,17,44,0.43564356435643564,101,22,0.7857142857142857,28,0.21782178217821782,1,6,11,21,21,118,2,26.43,20,0.5206494881750795,1,2007,0.4752475247524752,20071117,20071117minnop,Minnesota, +6,-110
111,95,8,0.36363636363636365,22,0.0898876404494382,26,3,waspor,26,17,40,0.449438202247191,89,21,0.9545454545454546,22,0.23595505617977527,1,5,11,16,24,109,10,31.366666666666664,8,0.5522902310498581,3,2007,0.4943820224719101,20071117,20071117waspor,Washington, -6,-110
112,140,8,0.47058823529411764,17,0.10126582278481013,23,3,lalchi,36,18,36,0.45569620253164556,79,26,0.896551724137931,29,0.3291139240506329,1,3,11,15,18,106,11,21.736666666666668,21,0.5775937227550131,5,2007,0.5063291139240507,20071118,20071118lalchi,L.A. Lakers, -5,-110
113,10,7,0.28,25,0.1076923076923077,14,4,orlbos,22,18,33,0.5076923076923077,65,31,0.7045454545454546,44,0.47692307692307695,1,2,11,6,21,104,10,40.29333333333334,14,0.6164058795637744,8,2007,0.5615384615384615,20071118,20071118orlbos,Orlando, +1,-110
114,50,5,0.3125,16,0.06756756756756757,22,3,sacdet,32,18,35,0.47297297297297297,74,30,0.7894736842105263,38,0.40540540540540543,1,6,11,7,23,105,5,36.973333333333336,9,0.5787037037037037,3,2007,0.5067567567567568,20071118,20071118sacdet,Sacramento, +5,-110
115,-30,4,0.18181818181818182,22,0.043478260869565216,18,8,torgsw,32,18,40,0.43478260869565216,92,16,0.7619047619047619,21,0.17391304347826086,1,4,11,14,28,100,7,29.67666666666667,13,0.4938759383642829,5,2007,0.45652173913043476,20071118,20071118torgsw,Toronto, -5.5,-110
116,137,4,0.4,10,0.05714285714285714,20,4,utabrk,36,19,35,0.5,70,28,0.6511627906976745,43,0.4,1,4,11,8,24,102,16,29.103333333333335,16,0.573549257759784,7,2007,0.5285714285714286,20071119,20071119utabrk,Utah, -10.5,-110
117,-60,0,0.0,8,0.0,15,5,atlsas,26,20,33,0.4177215189873418,79,17,0.7083333333333334,24,0.21518987341772153,1,6,11,13,19,83,7,32.58,10,0.4633765073693613,3,2007,0.4177215189873418,20071120,20071120atlsas,Atlanta, +6,-110
118,-20,8,0.38095238095238093,21,0.0963855421686747,19,3,clemil,30,20,39,0.46987951807228917,83,21,0.84,25,0.25301204819277107,1,5,11,10,31,107,5,35.18666666666667,13,0.5691489361702128,5,2007,0.5180722891566265,20071120,20071120clemil,Cleveland, -7,-110
119,30,8,0.38095238095238093,21,0.10666666666666667,17,5,daltor,32,20,37,0.49333333333333335,75,23,0.8214285714285714,28,0.30666666666666664,1,2,11,9,20,105,4,26.959999999999997,8,0.6012368300503894,7,2007,0.5466666666666666,20071120,20071120daltor,Dallas, -9,-110
120,105,6,0.3157894736842105,19,0.07792207792207792,26,7,denchi,38,20,39,0.5064935064935064,77,28,0.8235294117647058,34,0.36363636363636365,1,3,11,7,16,112,11,27.51,21,0.6089604175728577,7,2007,0.5454545454545454,20071120,20071120denchi,Denver, -7.5,-110
121,-100,6,0.2222222222222222,27,0.05825242718446602,28,3,indlal,28,20,42,0.4077669902912621,103,24,0.75,32,0.23300970873786409,1,6,11,18,26,114,5,27.443333333333335,7,0.48684660061496415,4,2007,0.4368932038834951,20071120,20071120indlal,Indiana, +1.5,-110
122,-130,4,0.2,20,0.05063291139240506,15,0,nykgsw,37,20,31,0.3924050632911392,79,16,0.6956521739130435,23,0.20253164556962025,1,7,11,15,26,82,3,32.21333333333333,27,0.4600538599640933,2,2007,0.4177215189873418,20071120,20071120nykgsw,New York, +2,-110
